Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[490]    0.0    0.00    0.00       4         Tile*& std::__get_helper<0u, Tile*, std::default_delete<Tile []> >(std::_Tuple_impl<0u, Tile*, std::default_delete<Tile []> >&) [490]
                0.00    0.00       4/4           std::_Tuple_impl<0u, Tile*, std::default_delete<Tile []> >::_M_head(std::_Tuple_impl<0u, Tile*, std::default_delete<Tile []> >&) [486]
-----------------------------------------------
                0.00    0.00       1/4           void std::unique_ptr<Tile [], std::default_delete<Tile []> >::reset<Tile*, void>(Tile*) [675]
                0.00    0.00       1/4           std::unique_ptr<Tile [], std::default_delete<Tile []> >::release() [32]
                0.00    0.00       2/4           std::unique_ptr<Tile [], std::default_delete<Tile []> >::~unique_ptr() [552]
[491]    0.0    0.00    0.00       4         std::tuple_element<0u, std::tuple<Tile*, std::default_delete<Tile []> > >::type& std::get<0u, Tile*, std::default_delete<Tile []> >(std::tuple<Tile*, std::default_delete<Tile []> >&) [491]
                0.00    0.00       4/4           Tile*& std::__get_helper<0u, Tile*, std::default_delete<Tile []> >(std::_Tuple_impl<0u, Tile*, std::default_delete<Tile []> >&) [490]
-----------------------------------------------
                0.00    0.00       1/4           std::_Tuple_impl<0u, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::_Tuple_impl(std::_Tuple_impl<0u, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>&&) [681]
                0.00    0.00       1/4           std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<Texture, std::default_delete<Texture> > >::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, 0u>(std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>&, std::tuple<>&, std::_Index_tuple<0u>, std::_Index_tuple<>) [724]
                0.00    0.00       1/4           std::_MakeUniq<Font>::__single_object std::make_unique<Font, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned int&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned int&) [793]
                0.00    0.00       1/4           std::_MakeUniq<Texture>::__single_object std::make_unique<Texture, Window&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(Window&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [794]
[492]    0.0    0.00    0.00       4         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::type&) [492]
-----------------------------------------------
                0.00    0.00       4/4           bool std::operator< <std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const&, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const&) [581]
[493]    0.0    0.00    0.00       4         bool std::operator< <char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [493]
-----------------------------------------------
                0.00    0.00       1/3           ScreenWriter::GetFont(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned int) [583]
                0.00    0.00       1/3           std::unique_ptr<Font, std::default_delete<Font> >::operator->() const [627]
                0.00    0.00       1/3           std::unique_ptr<Font, std::default_delete<Font> >::release() [666]
[494]    0.0    0.00    0.00       3         std::unique_ptr<Font, std::default_delete<Font> >::get() const [494]
                0.00    0.00       3/3           std::tuple_element<0u, std::tuple<Font*, std::default_delete<Font> > >::type const& std::get<0u, Font*, std::default_delete<Font> >(std::tuple<Font*, std::default_delete<Font> > const&) [515]
-----------------------------------------------
                0.00    0.00       1/3           std::map<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int>, std::unique_ptr<Font, std::default_delete<Font> >, std::less<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> >, std::allocator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > > >::operator[](std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const&) [721]
                0.00    0.00       2/3           std::map<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int>, std::unique_ptr<Font, std::default_delete<Font> >, std::less<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> >, std::allocator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > > >::at(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const&) [718]
[495]    0.0    0.00    0.00       3         std::_Rb_tree_iterator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > >::operator*() const [495]
                0.00    0.00       3/5           std::_Rb_tree_node<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > >::_M_valptr() [477]
-----------------------------------------------
                0.00    0.00       1/3           std::map<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int>, std::unique_ptr<Font, std::default_delete<Font> >, std::less<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> >, std::allocator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > > >::at(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const&) [718]
                0.00    0.00       1/3           std::map<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int>, std::unique_ptr<Font, std::default_delete<Font> >, std::less<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> >, std::allocator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > > >::operator[](std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const&) [721]
                0.00    0.00       1/3           std::_Rb_tree<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int>, std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > >, std::_Select1st<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > >, std::less<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> >, std::allocator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > > >::_M_get_insert_unique_pos(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const&) [753]
[496]    0.0    0.00    0.00       3         std::_Rb_tree_iterator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > >::operator==(std::_Rb_tree_iterator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > > const&) const [496]
-----------------------------------------------
                0.00    0.00       1/3           std::map<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int>, std::unique_ptr<Font, std::default_delete<Font> >, std::less<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> >, std::allocator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > > >::count(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const&) const [633]
                0.00    0.00       2/3           std::_Rb_tree<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int>, std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > >, std::_Select1st<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > >, std::less<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> >, std::allocator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > > >::find(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const&) const [636]
[497]    0.0    0.00    0.00       3         std::_Rb_tree<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int>, std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > >, std::_Select1st<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > >, std::less<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> >, std::allocator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > > >::end() const [497]
                0.00    0.00       3/4           std::_Rb_tree_const_iterator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > >::_Rb_tree_const_iterator(std::_Rb_tree_node_base const*) [487]
-----------------------------------------------
                0.00    0.00       3/3           std::_Tuple_impl<0u, Font*, std::default_delete<Font> >::_M_head(std::_Tuple_impl<0u, Font*, std::default_delete<Font> > const&) [505]
[498]    0.0    0.00    0.00       3         std::_Head_base<0u, Font*, false>::_M_head(std::_Head_base<0u, Font*, false> const&) [498]
-----------------------------------------------
                0.00    0.00       3/3           std::_Tuple_impl<1u, std::default_delete<Font> >::_M_head(std::_Tuple_impl<1u, std::default_delete<Font> >&) [506]
[499]    0.0    0.00    0.00       3         std::_Head_base<1u, std::default_delete<Font>, true>::_M_head(std::_Head_base<1u, std::default_delete<Font>, true>&) [499]
-----------------------------------------------
                0.00    0.00       3/3           std::_Tuple_impl<1u, std::default_delete<Texture> >::_M_head(std::_Tuple_impl<1u, std::default_delete<Texture> >&) [507]
[500]    0.0    0.00    0.00       3         std::_Head_base<1u, std::default_delete<Texture>, true>::_M_head(std::_Head_base<1u, std::default_delete<Texture>, true>&) [500]
-----------------------------------------------
                0.00    0.00       3/3           std::_Tuple_impl<1u, std::default_delete<Tile []> >::_M_head(std::_Tuple_impl<1u, std::default_delete<Tile []> >&) [508]
[501]    0.0    0.00    0.00       3         std::_Head_base<1u, std::default_delete<Tile []>, true>::_M_head(std::_Head_base<1u, std::default_delete<Tile []>, true>&) [501]
-----------------------------------------------
                0.00    0.00       1/3           std::unique_ptr<Font, std::default_delete<Font> >::~unique_ptr() [550]
                0.00    0.00       2/3           std::unique_ptr<Font, std::default_delete<Font> >::operator=(std::unique_ptr<Font, std::default_delete<Font> >&&) [669]
[502]    0.0    0.00    0.00       3         std::unique_ptr<Font, std::default_delete<Font> >::get_deleter() [502]
                0.00    0.00       3/3           std::tuple_element<1u, std::tuple<Font*, std::default_delete<Font> > >::type& std::get<1u, Font*, std::default_delete<Font> >(std::tuple<Font*, std::default_delete<Font> >&) [516]
-----------------------------------------------
                0.00    0.00       1/3           std::unique_ptr<Texture, std::default_delete<Texture> >::~unique_ptr() [551]
                0.00    0.00       2/3           std::unique_ptr<Texture, std::default_delete<Texture> >::operator=(std::unique_ptr<Texture, std::default_delete<Texture> >&&) [674]
[503]    0.0    0.00    0.00       3         std::unique_ptr<Texture, std::default_delete<Texture> >::get_deleter() [503]
                0.00    0.00       3/3           std::tuple_element<1u, std::tuple<Texture*, std::default_delete<Texture> > >::type& std::get<1u, Texture*, std::default_delete<Texture> >(std::tuple<Texture*, std::default_delete<Texture> >&) [518]
-----------------------------------------------
                0.00    0.00       1/3           std::unique_ptr<Tile [], std::default_delete<Tile []> >::~unique_ptr() [552]
                0.00    0.00       2/3           std::unique_ptr<Tile [], std::default_delete<Tile []> >::operator=(std::unique_ptr<Tile [], std::default_delete<Tile []> >&&) [33]
[504]    0.0    0.00    0.00       3         std::unique_ptr<Tile [], std::default_delete<Tile []> >::get_deleter() [504]
                0.00    0.00       3/3           std::tuple_element<1u, std::tuple<Tile*, std::default_delete<Tile []> > >::type& std::get<1u, Tile*, std::default_delete<Tile []> >(std::tuple<Tile*, std::default_delete<Tile []> >&) [517]
-----------------------------------------------
                0.00    0.00       3/3           Font* const& std::__get_helper<0u, Font*, std::default_delete<Font> >(std::_Tuple_impl<0u, Font*, std::default_delete<Font> > const&) [511]
[505]    0.0    0.00    0.00       3         std::_Tuple_impl<0u, Font*, std::default_delete<Font> >::_M_head(std::_Tuple_impl<0u, Font*, std::default_delete<Font> > const&) [505]
                0.00    0.00       3/3           std::_Head_base<0u, Font*, false>::_M_head(std::_Head_base<0u, Font*, false> const&) [498]
-----------------------------------------------
                0.00    0.00       3/3           std::default_delete<Font>& std::__get_helper<1u, std::default_delete<Font>>(std::_Tuple_impl<1u, std::default_delete<Font>>&) [512]
[506]    0.0    0.00    0.00       3         std::_Tuple_impl<1u, std::default_delete<Font> >::_M_head(std::_Tuple_impl<1u, std::default_delete<Font> >&) [506]
                0.00    0.00       3/3           std::_Head_base<1u, std::default_delete<Font>, true>::_M_head(std::_Head_base<1u, std::default_delete<Font>, true>&) [499]
-----------------------------------------------
                0.00    0.00       3/3           std::default_delete<Texture>& std::__get_helper<1u, std::default_delete<Texture>>(std::_Tuple_impl<1u, std::default_delete<Texture>>&) [513]
[507]    0.0    0.00    0.00       3         std::_Tuple_impl<1u, std::default_delete<Texture> >::_M_head(std::_Tuple_impl<1u, std::default_delete<Texture> >&) [507]
                0.00    0.00       3/3           std::_Head_base<1u, std::default_delete<Texture>, true>::_M_head(std::_Head_base<1u, std::default_delete<Texture>, true>&) [500]
-----------------------------------------------
                0.00    0.00       3/3           std::default_delete<Tile []>& std::__get_helper<1u, std::default_delete<Tile []>>(std::_Tuple_impl<1u, std::default_delete<Tile []>>&) [514]
[508]    0.0    0.00    0.00       3         std::_Tuple_impl<1u, std::default_delete<Tile []> >::_M_head(std::_Tuple_impl<1u, std::default_delete<Tile []> >&) [508]
                0.00    0.00       3/3           std::_Head_base<1u, std::default_delete<Tile []>, true>::_M_head(std::_Head_base<1u, std::default_delete<Tile []>, true>&) [501]
-----------------------------------------------
                0.00    0.00       3/3           unsigned int std::__detail::__mod<unsigned int, 2147483647u, 1u, 0u>(unsigned int) [510]
[509]    0.0    0.00    0.00       3         std::__detail::_Mod<unsigned int, 2147483647u, 1u, 0u, true, true>::__calc(unsigned int) [509]
-----------------------------------------------
                0.00    0.00       3/3           std::linear_congruential_engine<unsigned int, 16807u, 0u, 2147483647u>::seed(unsigned int) [716]
[510]    0.0    0.00    0.00       3         unsigned int std::__detail::__mod<unsigned int, 2147483647u, 1u, 0u>(unsigned int) [510]
                0.00    0.00       3/3           std::__detail::_Mod<unsigned int, 2147483647u, 1u, 0u, true, true>::__calc(unsigned int) [509]
-----------------------------------------------
                0.00    0.00       3/3           std::tuple_element<0u, std::tuple<Font*, std::default_delete<Font> > >::type const& std::get<0u, Font*, std::default_delete<Font> >(std::tuple<Font*, std::default_delete<Font> > const&) [515]
[511]    0.0    0.00    0.00       3         Font* const& std::__get_helper<0u, Font*, std::default_delete<Font> >(std::_Tuple_impl<0u, Font*, std::default_delete<Font> > const&) [511]
                0.00    0.00       3/3           std::_Tuple_impl<0u, Font*, std::default_delete<Font> >::_M_head(std::_Tuple_impl<0u, Font*, std::default_delete<Font> > const&) [505]
-----------------------------------------------
                0.00    0.00       3/3           std::tuple_element<1u, std::tuple<Font*, std::default_delete<Font> > >::type& std::get<1u, Font*, std::default_delete<Font> >(std::tuple<Font*, std::default_delete<Font> >&) [516]
[512]    0.0    0.00    0.00       3         std::default_delete<Font>& std::__get_helper<1u, std::default_delete<Font>>(std::_Tuple_impl<1u, std::default_delete<Font>>&) [512]
                0.00    0.00       3/3           std::_Tuple_impl<1u, std::default_delete<Font> >::_M_head(std::_Tuple_impl<1u, std::default_delete<Font> >&) [506]
-----------------------------------------------
                0.00    0.00       3/3           std::tuple_element<1u, std::tuple<Texture*, std::default_delete<Texture> > >::type& std::get<1u, Texture*, std::default_delete<Texture> >(std::tuple<Texture*, std::default_delete<Texture> >&) [518]
[513]    0.0    0.00    0.00       3         std::default_delete<Texture>& std::__get_helper<1u, std::default_delete<Texture>>(std::_Tuple_impl<1u, std::default_delete<Texture>>&) [513]
                0.00    0.00       3/3           std::_Tuple_impl<1u, std::default_delete<Texture> >::_M_head(std::_Tuple_impl<1u, std::default_delete<Texture> >&) [507]
-----------------------------------------------
                0.00    0.00       3/3           std::tuple_element<1u, std::tuple<Tile*, std::default_delete<Tile []> > >::type& std::get<1u, Tile*, std::default_delete<Tile []> >(std::tuple<Tile*, std::default_delete<Tile []> >&) [517]
[514]    0.0    0.00    0.00       3         std::default_delete<Tile []>& std::__get_helper<1u, std::default_delete<Tile []>>(std::_Tuple_impl<1u, std::default_delete<Tile []>>&) [514]
                0.00    0.00       3/3           std::_Tuple_impl<1u, std::default_delete<Tile []> >::_M_head(std::_Tuple_impl<1u, std::default_delete<Tile []> >&) [508]
-----------------------------------------------
                0.00    0.00       3/3           std::unique_ptr<Font, std::default_delete<Font> >::get() const [494]
[515]    0.0    0.00    0.00       3         std::tuple_element<0u, std::tuple<Font*, std::default_delete<Font> > >::type const& std::get<0u, Font*, std::default_delete<Font> >(std::tuple<Font*, std::default_delete<Font> > const&) [515]
                0.00    0.00       3/3           Font* const& std::__get_helper<0u, Font*, std::default_delete<Font> >(std::_Tuple_impl<0u, Font*, std::default_delete<Font> > const&) [511]
-----------------------------------------------
                0.00    0.00       3/3           std::unique_ptr<Font, std::default_delete<Font> >::get_deleter() [502]
[516]    0.0    0.00    0.00       3         std::tuple_element<1u, std::tuple<Font*, std::default_delete<Font> > >::type& std::get<1u, Font*, std::default_delete<Font> >(std::tuple<Font*, std::default_delete<Font> >&) [516]
                0.00    0.00       3/3           std::default_delete<Font>& std::__get_helper<1u, std::default_delete<Font>>(std::_Tuple_impl<1u, std::default_delete<Font>>&) [512]
-----------------------------------------------
                0.00    0.00       3/3           std::unique_ptr<Tile [], std::default_delete<Tile []> >::get_deleter() [504]
[517]    0.0    0.00    0.00       3         std::tuple_element<1u, std::tuple<Tile*, std::default_delete<Tile []> > >::type& std::get<1u, Tile*, std::default_delete<Tile []> >(std::tuple<Tile*, std::default_delete<Tile []> >&) [517]
                0.00    0.00       3/3           std::default_delete<Tile []>& std::__get_helper<1u, std::default_delete<Tile []>>(std::_Tuple_impl<1u, std::default_delete<Tile []>>&) [514]
-----------------------------------------------
                0.00    0.00       3/3           std::unique_ptr<Texture, std::default_delete<Texture> >::get_deleter() [503]
[518]    0.0    0.00    0.00       3         std::tuple_element<1u, std::tuple<Texture*, std::default_delete<Texture> > >::type& std::get<1u, Texture*, std::default_delete<Texture> >(std::tuple<Texture*, std::default_delete<Texture> >&) [518]
                0.00    0.00       3/3           std::default_delete<Texture>& std::__get_helper<1u, std::default_delete<Texture>>(std::_Tuple_impl<1u, std::default_delete<Texture>>&) [513]
-----------------------------------------------
                0.00    0.00       3/3           std::enable_if<std::__and_<std::is_move_constructible<Font*>, std::is_move_assignable<Font*> >::value, void>::type std::swap<Font*>(Font*&, Font*&) [802]
[519]    0.0    0.00    0.00       3         std::remove_reference<Font*&>::type&& std::move<Font*&>(Font*&) [519]
-----------------------------------------------
                0.00    0.00       3/3           std::enable_if<std::__and_<std::is_move_constructible<Tile*>, std::is_move_assignable<Tile*> >::value, void>::type std::swap<Tile*>(Tile*&, Tile*&) [803]
[520]    0.0    0.00    0.00       3         std::remove_reference<Tile*&>::type&& std::move<Tile*&>(Tile*&) [520]
-----------------------------------------------
                0.00    0.00       3/3           std::enable_if<std::__and_<std::is_move_constructible<Texture*>, std::is_move_assignable<Texture*> >::value, void>::type std::swap<Texture*>(Texture*&, Texture*&) [804]
[521]    0.0    0.00    0.00       3         std::remove_reference<Texture*&>::type&& std::move<Texture*&>(Texture*&) [521]
-----------------------------------------------
                0.00    0.00       1/3           std::_Head_base<0u, Tile*, false>::_Head_base<Tile*&>(Tile*&) [662]
                0.00    0.00       1/3           std::_Tuple_impl<0u, Tile*, std::default_delete<Tile []> >::_Tuple_impl<Tile*&, std::default_delete<Tile []>, void>(Tile*&, std::default_delete<Tile []>&&) [680]
                0.00    0.00       1/3           std::tuple<Tile*, std::default_delete<Tile []> >::tuple<Tile*&, std::default_delete<Tile []>, true>(Tile*&, std::default_delete<Tile []>&&) [732]
[522]    0.0    0.00    0.00       3         Tile*& std::forward<Tile*&>(std::remove_reference<Tile*&>::type&) [522]
-----------------------------------------------
                0.00    0.00       1/3           void __gnu_cxx::new_allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<Texture, std::default_delete<Texture> > > >::construct<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<Texture, std::default_delete<Texture> > >, std::piecewise_construct_t const&, std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>, std::tuple<> >(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<Texture, std::default_delete<Texture> > >*, std::piecewise_construct_t const&, std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>&&, std::tuple<>&&) [617]
                0.00    0.00       1/3           void std::allocator_traits<std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<Texture, std::default_delete<Texture> > > > >::construct<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<Texture, std::default_delete<Texture> > >, std::piecewise_construct_t const&, std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>, std::tuple<> >(std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<Texture, std::default_delete<Texture> > > >&, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<Texture, std::default_delete<Texture> > >*, std::piecewise_construct_t const&, std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>&&, std::tuple<>&&) [714]
                0.00    0.00       1/3           std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<Texture, std::default_delete<Texture> > >, true>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<Texture, std::default_delete<Texture> > >, true> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>&&, std::tuple<>&&) [770]
[523]    0.0    0.00    0.00       3         std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>&& std::forward<std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&> >(std::remove_reference<std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&> >::type&) [523]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<std::__detail::_Hash_node_base*>::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<Texture, std::default_delete<Texture> > >, true> >(std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<Texture, std::default_delete<Texture> > >, true> > const&) [536]
[524]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::__detail::_Hash_node_base*>::new_allocator() [524]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<std::__detail::_Hash_node_base*>::~allocator() [537]
[525]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::__detail::_Hash_node_base*>::~new_allocator() [525]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<Texture, std::default_delete<Texture> > > >::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<Texture, std::default_delete<Texture> > >, true> >(std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<Texture, std::default_delete<Texture> > >, true> > const&) [538]
[526]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<Texture, std::default_delete<Texture> > > >::new_allocator() [526]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<Texture, std::default_delete<Texture> > > >::~allocator() [539]
[527]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<Texture, std::default_delete<Texture> > > >::~new_allocator() [527]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree_node<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > >::_M_valptr() const [533]
[528]    0.0    0.00    0.00       2         __gnu_cxx::__aligned_membuf<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > >::_M_ptr() const [528]
                0.00    0.00       2/2           __gnu_cxx::__aligned_membuf<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > >::_M_addr() const [529]
-----------------------------------------------
                0.00    0.00       2/2           __gnu_cxx::__aligned_membuf<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > >::_M_ptr() const [528]
